status,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0.00516915,0.089279383,-0.017595433,0.033193875,0.060646474,-0.019605886,0.048804902,0.028518740087747574,-0.015143722,0.058877598494291306,-0.004511688,-0.00886111,0.064677097,-0.032447714,-0.002432361,0.02604288,-0.007164575,0.008293748,0.02898138,-0.029040311,-0.007568412,0.03457753,-0.022025712,-0.023037128,0.039007042,-0.001161417,-0.03227796,0.000463388,-0.003799465,0.008082557,0.006726273,-0.031103432,-0.020849466,0.018622608855366707,-0.011795651,-0.035588972,0.023686778,0.007096449,-0.026861474,-0.018053535,0.003365356,-0.004656255,-0.011540721,-0.016650569,-0.030836686,0.00463389,0.000788119,-0.04395625,0.013156982138752937,0.022792650386691093,-0.035400644,-0.033185244,0.019778314977884293,-0.017870486,-0.026932845,0.0012015,-0.035089076,-0.011092094,0.010412306,-0.050023079,-0.00376153,0.028087897,-0.044317059
1,0.001673946,0.09360221,-0.011600971,0.025581279769539833,0.06972912,0.004370611,0.043225083500146866,0.04402047,0.015952765941619873,0.056662694,0.013675287365913391,0.027616895735263824,0.071375206,-0.007564778,0.040283836,0.013953996822237968,0.000805366,0.023864528,0.023262465372681618,-0.028087709,0.023776471614837646,0.033900812,-0.0380565,0.017465777695178986,0.043844446539878845,-0.035517767,-0.004138563,-0.002870682,-0.0038526,0.008142856,0.010795327,-0.039622772,0.002289586,0.027632059529423714,-0.042661972,-0.011561148,0.044431951,-0.036346279,-0.022274211,-0.01129238,-0.00259721,-0.015150331,-0.002604785,-0.03031572,-0.023058256,0.016186476,-0.037639402,-0.031010449,0.035539318,-0.033388667,-0.0396308,-0.015492732,0.011381958611309528,-0.034018874,-0.008095306,-0.01385805,-0.035673756,0.003417794,-0.036779292,-0.041447371,0.02065137,-0.048028983,-0.04693244
0,0.006773846,0.092078649,-0.003673518,0.032783884555101395,0.062239762395620346,-0.004098716,0.04656769,0.030214106664061546,0.001251161,0.058144472539424896,-0.003719695,0.006866395,0.067101806,-0.030873001,0.014919899,0.021412117406725883,-0.007097729,0.012389734387397766,0.028258502,-0.026428422,-0.004238382,0.036526725,-0.018741097,-0.014118984,0.041732434183359146,0.002530542,-0.018847123,-0.000543318,-0.004004292,0.006958916,0.010112520307302475,-0.029732298,-0.018586352,0.024386598,-0.01027311,-0.028938338,0.029593794,0.009238163,-0.019568384,-0.01541512,0.002913079,-0.007446334,-0.00366513,-0.014074825,-0.031071113,0.014435212,0.004343328,-0.038981467,0.022614968940615654,0.0248897,-0.029987421,-0.027167063,0.020256726071238518,-0.021987006,-0.01649943,0.002743958,-0.038074046,0.000790683,0.012841210700571537,-0.04774633,0.007484853,0.029122425243258476,-0.04180894
1,-0.010189873,0.088021606,-0.000876844,0.010851471684873104,0.06643182,0.018076201900839806,0.033343669,0.048595670610666275,0.034559906,0.050424874,0.02565339,0.050716899,0.069028296,0.008500885,0.065069564,0.002342455,-9.75E-05,0.026839740574359894,0.021290402859449387,-0.025278233,0.031973898,0.039796714,-0.030690469,0.037416450679302216,0.056188643,-0.020706534,0.034094069,-0.005050351,-0.003554031,0.006843992,0.017464874,-0.037213415,0.010776996612548828,0.038031634,-0.037173823,0.017869308590888977,0.056641675531864166,-0.027957533,0.030564695596694946,-0.003853155,-0.001802008,-0.017941557,0.013054512,-0.026308056,-0.013208479,0.037664335,-0.030520905,-0.005837142,0.059310138,-0.020646527,0.007197727,-0.003372343,0.011185865849256516,-0.035321057,0.014293425716459751,-0.007070502,-0.031054337,0.031427249,-0.023476068,-0.027891934,0.051343947649002075,-0.021148905,-0.021217294
0,0.010300255380570889,0.095208794,-0.002168612,0.032150734,0.06590832,0.009280382,0.047416746616363525,0.035679832100868225,0.023173987865447998,0.060536288,0.004428657,0.041462317,0.074640863,-0.019194793,0.061902083456516266,0.015311522409319878,-0.004780474,0.022589475,0.032832645,-0.019640308,0.009753548,0.045663767,-0.008753458,0.007743001,0.049669303,0.016075497,0.008781843,-0.002821163,-0.004302735,0.007303252,0.020645612850785255,-0.023611866,-0.011437714,0.037870206,-0.002086949,-0.01483725,0.041618697345256805,0.019203626,-0.004185855,-0.012151972,0.003046454,-0.014290571,0.012669390067458153,-0.005847835,-0.032128699,0.029605247,0.013884227,-0.030787021,0.034341794,0.033598084,-0.018575799,-0.017320387,0.019717926159501076,-0.033827707,0.003500941,0.00960891,-0.044532172,0.021425257,0.022013438865542412,-0.047298312,0.026979709044098854,0.036946017,-0.03759481
1,0.014163056388497353,0.085877769,0.003468499,0.023905145,0.059042871,0.022607373,0.038805109,0.033779569,0.038201541,0.050037097,0.009144286,0.055006809532642365,0.065095372,-0.008776834,0.069127426,-0.00277616,-0.002050445,0.027139458805322647,0.010816484689712524,-0.030116089,0.032362968,0.026090126484632492,-0.043835919,0.037857026,0.04521342,-0.042978484,0.037122354,-0.006153002,-0.001569632,0.007196978,0.007241479,-0.038858492,0.009737685,0.026204422116279602,-0.047723584,0.021375298500061035,0.046972189,-0.049180031,0.038060158491134644,-0.000767042,0.000495319,-0.017726704,0.009588107,-0.026248278,-0.013570588,0.03030606,-0.039625585,-0.004070848,0.053128745406866074,-0.03941891,0.011209212243556976,0.005235449,0.012908480130136013,-0.036577716,0.019136421382427216,-0.008973296,-0.029389454,0.029779293,-0.03044429,-0.02505222,0.046605873852968216,-0.037335996,-0.016145058
0,0.024682024493813515,0.088868998,0.009184517,0.038586318492889404,0.056007668,0.023753745,0.049425203,0.028032502,0.041229337,0.059686381,0.002228051,0.066211663,0.06837596,-0.019206237,0.090444461,0.005480986,-0.007778543,0.029444444924592972,0.018596777692437172,-0.032012548,0.023074835538864136,0.030581158,-0.042386189,0.015279144048690796,0.042275146,-0.03830168,-0.001820588,-0.005234899,-0.002867498,0.006925458,0.020886901766061783,-0.026498692,-0.001782745,0.039325878,-0.008556142,0.001654953,0.043642375618219376,0.012809296138584614,0.014360576868057251,-0.006045699,0.004724963,-0.018962264,0.019803348928689957,-0.008267248,-0.024808258,0.037779372185468674,0.006778936,-0.019091457,0.042272597551345825,0.024922226,-0.010164581,-0.001692571,0.020930165,-0.039384991,0.019479207694530487,0.008040199,-0.041656345,0.03361496,0.015315675176680088,-0.033264369,0.03301714,0.030012229457497597,-0.024521604
1,0.024036353453993797,0.086917907,-0.004494652,0.033994607627391815,0.057739191,0.016764257103204727,0.046482321,0.031582974,0.034737199544906616,0.055466078,0.006233532,0.055137887597084045,0.066553362,-0.013729187,0.070391208,0.000400727,-0.002460204,0.027925260365009308,0.006188541,-0.032050606,0.034401283,0.018696336075663567,-0.049256451,0.040096633,0.034537196,-0.052073151,0.03809078,-0.005972805,-0.001600668,0.007823978,0.00089148,-0.040442999,0.011765778064727783,0.014203333295881748,-0.05174594,0.020279228687286377,0.035250716,-0.057277311,0.034023762,-0.002578947,-9.53E-05,-0.018212706,0.002278178,-0.027578693,-0.013827275,0.019837811589241028,-0.044753175,-0.004608542,0.042401414,-0.049556702,0.00911962,0.002305279,0.012013785541057587,-0.038392678,0.01409836,-0.010969685,-0.031832282,0.022677313536405563,-0.034621265,-0.02641806,0.038718663,-0.043613065,-0.018450491
0,0.012147227302193642,0.091484115,-0.01058998,0.032531567,0.065497197,0.007639765,0.044620961,0.037852752953767776,0.022203475,0.056155607,0.009344736,0.040787958,0.067892246,-0.0119532,0.061031327,0.011810881085693836,-0.000860955,0.025520943105220795,0.025224557146430016,-0.020082019,0.017512336373329163,0.039955001,-0.015775846,0.013730272650718689,0.046545181423425674,0.004660985,0.00689092,-0.00412985,-0.003021434,0.008134791,0.018645098,-0.027841965,-0.004132919,0.03673505,-0.01015557,-0.008627415,0.043531235,0.010140219703316689,-0.002589524,-0.009479959,-0.000313048,-0.01654385,0.014552507549524307,-0.016841523,-0.026371973,0.032765724,-0.000565954,-0.026182204,0.03880322,0.020745462,-0.022235902,-0.010638854,0.013264471665024757,-0.036834627,0.005846545,-0.002017783,-0.043720536,0.024751190096139908,0.005453935,-0.046731219,0.030732672661542892,0.022859519347548485,-0.04093682
1,0.011678500100970268,0.083498545,-0.017538384,0.028831141,0.064383768,0.006853148,0.045572449,0.043268204,0.022681504487991333,0.056863502,0.019192047,0.03520333,0.070519604,-0.000403011,0.042295516,0.004729076,0.002374725,0.027433734387159348,0.011691284365952015,-0.026371419,0.038643762,0.022875532507896423,-0.043061662,0.048947539,0.036025885,-0.052341886,0.047098741,-0.00592612,-0.002531437,0.007685293,0.004871922,-0.038448326,0.018560409545898438,0.017332639545202255,-0.05084895,0.027561023831367493,0.037781260907649994,-0.058629327,0.037770748138427734,-0.005437955,-0.003926206,-0.018273696,0.002271435,-0.03107938,-0.011099122,0.019763831049203873,-0.04867528,-0.000904679,0.041904933750629425,-0.054118969,0.011370799504220486,-0.002162141,0.006376379,-0.038919657,0.008701438,-0.017004419,-0.034607667,0.017918910831212997,-0.041974515,-0.028008461,0.03482106,-0.052206784,-0.019247204
0,0.014196492731571198,0.093622595,-0.007050657,0.035687797,0.065901645,0.00665549,0.048169996589422226,0.035394918,0.022230506,0.060131162,0.004730121,0.041760284,0.074644007,-0.015589949,0.064840324,0.014924871735274792,-0.003006974,0.024498268961906433,0.026744607836008072,-0.025478451,0.018424659967422485,0.037858099,-0.036741212,0.011381350457668304,0.049143727868795395,-0.039398242,-0.008626074,-0.003670458,-0.003359486,0.00815072,0.018780252,-0.028701542,-0.005726874,0.037217803,-0.010452902,-0.012011968,0.045608222,0.012091226875782013,-0.008848339,-0.011728229,0.00113458,-0.01555483,0.013015976175665855,-0.012459197,-0.028566103,0.031850747764110565,0.00672461,-0.029661179,0.037727993,0.029456134885549545,-0.02486448,-0.014852908,0.016496172174811363,-0.03629148,0.003177847,0.002771314,-0.043814894,0.022144164890050888,0.011565507389605045,-0.046143129,0.027018085,0.028848218,-0.040569291
1,0.00031241,0.088537008,-0.003977865,0.013995012268424034,0.063936539,0.019587953,0.032519381,0.041752525,0.037978559732437134,0.046868596225976944,0.020250864326953888,0.058812603,0.063198797,0.004463793,0.074214414,-0.002238731,-0.002403158,0.028414275497198105,0.012560250237584114,-0.028469732,0.035480111837387085,0.029940795,-0.039327655,0.043758057,0.046945535,-0.037106641,0.046783145517110825,-0.005515651,-0.002339561,0.006735519,0.011510350741446018,-0.037966948,0.012349918484687805,0.029845871031284332,-0.044584312,0.026658222,0.049453988671302795,-0.04283534,0.046535640954971313,-0.000523998,-0.000224944,-0.018596403,0.012718219310045242,-0.027020512,-0.012930576,0.035237081,-0.036368493,0.000456512,0.056838832795619965,-0.033108827,0.019137825816869736,0.0033868,0.012060207314789295,-0.038565025,0.020879451,-0.008867774,-0.030776471,0.035840526,-0.028294696,-0.023421198,0.052860766649246216,-0.031055577,-0.012145571
0,0.013193792663514614,0.090298794,0.011042887344956398,0.026913814,0.060362979769706726,0.030746199190616608,0.042102803,0.034485824,0.048514068,0.056114181876182556,0.010551439598202705,0.074699327,0.064851642,-0.008744854,0.098441988,0.002564922,-0.00807191,0.031901199370622635,0.020547062158584595,-0.030273804,0.024886698,0.033074878,-0.03399913,0.020529955625534058,0.042386360466480255,-0.022623947,0.010341630317270756,-0.005382939,-0.003540794,0.006434549,0.026289204135537148,-0.021977404,-0.001196176,0.041314937,-0.002327941,0.00919228,0.039238583,0.018584609031677246,0.021725624799728394,-0.003706322,0.00431382,-0.02134569,0.028557948768138885,-0.003694409,-0.022820383,0.04104609,0.014978954568505287,-0.011696845,0.040448904037475586,0.035176676,0.000500454,0.00221599,0.021194898,-0.040202975,0.026321121,0.010644600726664066,-0.040055193,0.040740699,0.019680349,-0.027616695,0.036386556923389435,0.035728976130485535,-0.015238181
1,-0.014169203,0.090132445,0.035200935,-0.019127825,0.057093684,0.043648224,-0.013767349,0.028532019,0.061837524,-0.00774912,0.000977326,0.079061508,0.00234471,-0.016444588,0.080368139,-0.019340284,-0.010305984,0.01833377,-0.000468994,-0.035732627,0.024740323424339294,0.014990330673754215,-0.047068425,0.038567483,0.027749103,-0.044190012,0.058681764,-0.005632116,-0.004439886,0.00251288,0.014810253866016865,-0.036757506,0.000299588,0.029927002266049385,-0.044639945,0.021542914,0.041231051087379456,-0.046649136,0.053684562,0.012143086642026901,0.006503111,-0.012478165,0.030876193195581436,-0.021670109,-0.010746367,0.046726759523153305,-0.034238838,0.005209982,0.056471057,-0.032888792,0.030428718775510788,0.023344303,0.024833183735609055,-0.016040966,0.042997204,0.002447871,-0.016236238,0.058619413524866104,-0.016087133,-0.004833877,0.067556031,-0.023181632,0.011866495
0,0.009385059,0.084680669,0.0352806,0.015859576,0.055070776492357254,0.046618662774562836,0.026505276560783386,0.025297069922089577,0.056718289852142334,0.036643155,0.003398736,0.064800307,0.041650616,-0.009844628,0.062242471,-0.005187122,-0.00992621,0.026427519,0.018240068,-0.021854805,0.024577856063842773,0.02789503,-0.017934376,0.036941335,0.029878424,0.001586851,0.050947063,-0.006133878,-0.004138146,0.0040941,0.023723777383565903,-0.020341117,-0.001840681,0.033955931663513184,-0.004423934,0.016863934695720673,0.027118586003780365,0.010215718299150467,0.033483893,0.002296971,0.005536058,-0.017893687,0.032851923,-0.00227257,-0.017733321,0.041335721,0.011124114505946636,-0.00087738,0.035891429,0.029398029670119286,0.014726741,0.010461559519171715,0.023645626,-0.027594969,0.036380153,0.015463020652532578,-0.026254497,0.045780078,0.021630657836794853,-0.012304112,0.042406064,0.034045562,-0.001174584
1,-0.005950749,0.084338881,0.047744803,-0.01675266,0.0525201,0.052105904,-0.015319999,0.022063132375478745,0.062012523,-0.010298104,-0.00325324,0.069719709,-0.000776961,-0.020236652,0.058355711,-0.022618258,-0.011136489,0.014581888914108276,-0.00569662,-0.037513047,0.018143072724342346,0.010549365542829037,-0.048916057,0.034575909,0.021380482241511345,-0.047756422,0.058173254,-0.006002121,-0.004144005,0.000925433,0.012565429,-0.039015774,-0.001951136,0.026610674,-0.046644308,0.017123132944107056,0.036399163,-0.04878144,0.048295498,0.013488861732184887,0.006334657,-0.010133266,0.030656433,-0.024483072,-0.009826243,0.043208826,-0.037672345,0.005375028,0.052270852,-0.0393182,0.030164223164319992,0.027517827227711678,0.024176776,-0.009484142,0.044106096029281616,-0.000804806,-0.0101346,0.055354428,-0.02085235,0.002230763,0.061206229,-0.031134671,0.018397316336631775
0,0.028331249952316284,0.082806431,0.030762655660510063,0.033481054,0.048131045,0.041489609,0.042285505682229996,0.018847873,0.048422694,0.049858212,-0.007253075,0.050210238,0.053866565227508545,-0.024190944,0.047226489,-0.003029702,-0.010541556,0.02706439,0.016347339376807213,-0.032584943,0.018844857811927795,0.029314080253243446,-0.033689462,0.022887378931045532,0.035753742,-0.017460657,0.030204566195607185,-0.006231172,-0.002345667,0.005084269,0.020863236859440804,-0.025100555,-0.00494504,0.038145356,-0.010274137,0.012442246079444885,0.037824369966983795,0.008630352,0.030950278043746948,-0.000403261,0.006378181,-0.018700287,0.030385772,-0.007502691,-0.021683462,0.044535938650369644,0.003463088,-0.005004972,0.047227774,0.021717321127653122,0.011230782605707645,0.010451959446072578,0.023779297,-0.032383084,0.033732671,0.006390781,-0.031913366,0.049088720232248306,0.00983572,-0.017900467,0.049084008,0.024239640682935715,-0.001940608
1,0.019530706107616425,0.081498913,0.014429472386837006,0.021762508898973465,0.053931076,0.033818699419498444,0.032752536,0.028890352696180344,0.043657333,0.041499358,0.0044284,0.055511687,0.053885903,-0.015127929,0.05619926,-0.007635289,-0.004611518,0.02747546,-0.001055857,-0.030706666,0.03298454,0.012600624,-0.043463927,0.043274216,0.028861979,-0.043715332,0.050994809716939926,-0.005918297,-0.000161735,0.005789328,-0.001995038,-0.037229382,0.007893249,0.012968383729457855,-0.048621029,0.028203755617141724,0.029541946947574615,-0.050243843,0.053038776,0.002127624,0.001288409,-0.017980166,0.005432213,-0.025906924,-0.013687756,0.022875700145959854,-0.042561706,0.001576871,0.04223042,-0.041100159,0.024592619389295578,0.010827310383319855,0.013964368961751461,-0.033436716,0.023259964,-0.008656079,-0.027724676,0.031276625,-0.0326363,-0.019301474,0.043433208018541336,-0.039901078,-0.003025755
0,0.031139370054006577,0.08691626,0.012918831780552864,0.041674062609672546,0.054077405482530594,0.028673697263002396,0.050724193,0.022637955844402313,0.043493733,0.058753881603479385,-0.005584249,0.065703675,0.061016951,-0.029788977,0.084755234,0.002965515,-0.010248835,0.029532093554735184,0.015509947203099728,-0.03552432,0.020935133,0.027715828269720078,-0.043980338,0.013984501361846924,0.036625598,-0.037815537,-0.00103547,-0.005502377,-0.00259518,0.006401347,0.019754201,-0.026941419,-0.003594771,0.041265577,-0.011337373,0.004506841,0.045283414,0.011648377403616905,0.017315566539764404,-0.005278291,0.006218323,-0.019279495,0.022442549467086792,-0.008985555,-0.02425839,0.041369903832674026,0.005013608,-0.015326738,0.046776298,0.023898147,-0.003587175,0.001788283,0.023083200678229332,-0.038721472,0.023948218673467636,0.007295432,-0.04007167,0.040053692,0.014170930720865726,-0.028641075,0.037238415,0.030379287898540497,-0.016518161
1,0.031249552965164185,0.082558915,0.002947479,0.037571318447589874,0.051550522446632385,0.022953029721975327,0.047773454,0.025304131,0.038559526205062866,0.055646744,-0.001832697,0.051555488258600235,0.064780541,-0.022179745,0.062164862,-0.002953218,-0.002501536,0.028197175,0.00340892,-0.03069335,0.033430129289627075,0.016116094,-0.046863183,0.039495907723903656,0.032873821,-0.048553899,0.040492296,-0.006457096,-0.000520322,0.006736655,-0.001787303,-0.039777558,0.010173551738262177,0.013929226,-0.05145812,0.02130878,0.033101425,-0.055632874,0.037708282470703125,-0.000843234,0.000835344,-0.018769398,0.002218528,-0.027353093,-0.014200725,0.019926041,-0.044244014,-0.003403902,0.041343193501234055,-0.047195461,0.011834391,0.007821556,0.011789861135184765,-0.037750348,0.016971388831734657,-0.01237026,-0.032240726,0.023941773921251297,-0.036125831,-0.02636838,0.037838079035282135,-0.043977864,-0.016796187
